"전라남도","40~44세",116437,61549,54888,112.1,112313,59108,53205,111.1
"전라남도","45~49세",136028,72514,63514,114.2,132935,70861,62074,114.2
"전라남도","50~54세",148786,79427,69359,114.5,146269,78291,67978,115.2
"전라남도","55~59세",150095,78187,71908,108.7,148181,77383,70798,109.3
"전라남도","60~64세",146835,74218,72617,102.2,145680,73683,71997,102.3
"전라남도","65~69세",110813,54259,56554,95.9,110278,54023,56255,96
"전라남도","70~74세",97589,45777,51812,88.4,97371,45672,51699,88.3
"전라남도","75~79세",87277,35302,51975,67.9,87181,35275,51906,68
"전라남도","80~84세",68307,23545,44762,52.6,68245,23524,44721,52.6
"전라남도","85세이상",49866,12430,37436,33.2,49843,12423,37420,33.2
"전라남도","85~89세",34983,9467,25516,37.1,34968,9462,25506,37.1
"전라남도","90~94세",11952,2500,9452,26.4,11945,2498,9447,26.4
"전라남도","95~99세",2577,425,2152,19.7,2576,425,2151,19.8
"전라남도","100세이상",354,38,316,12,354,38,316,12
"전라남도","15세미만",208760,106884,101876,104.9,208246,106644,101602,105
"전라남도","15~64세",1166195,625084,541111,115.5,1122407,598171,524236,114.1
"전라남도","65세이상",413852,171313,242539,70.6,412918,170917,242001,70.6
"전라남도","평균연령",46.5,44.5,48.5,-,46.7,44.8,48.7,-
"전라남도","중위연령",48.8,46.8,51,-,49.4,47.5,51.4,-
"경상북도","합계",2644757,1338823,1305934,102.5,2570210,1294138,1276072,101.4
"경상북도","0~4세",81604,41877,39727,105.4,80615,41382,39233,105.5
"경상북도","5~9세",108372,56119,52253,107.4,107761,55809,51952,107.4
"경상북도","10~14세",106715,55646,51069,109,106294,55430,50864,109
"경상북도","15~19세",120322,64905,55417,117.1,119205,64371,54834,117.4
"경상북도","20~24세",158436,90539,67897,133.3,147069,84050,63019,133.4
"경상북도","25~29세",149097,86470,62627,138.1,134586,77065,57521,134
"경상북도","30~34세",139326,77569,61757,125.6,125324,68672,56652,121.2
"경상북도","35~39세",168255,89176,79079,112.8,157660,82355,75305,109.4
"경상북도","40~44세",176603,92576,84027,110.2,169711,88300,81411,108.5
"경상북도","45~49세",204225,106083,98142,108.1,199406,103286,96120,107.5
"경상북도","50~54세",221464,114100,107364,106.3,217805,112242,105563,106.3
"경상북도","55~59세",228605,116897,111708,104.6,226035,115626,110409,104.7
"경상북도","60~64세",224079,112126,111953,100.2,222509,111396,111113,100.3
"경상북도","65~69세",171491,82920,88571,93.6,170719,82573,88146,93.7
"경상북도","70~74세",127172,60542,66630,90.9,126796,60387,66409,90.9
"경상북도","75~79세",109622,44544,65078,68.4,109477,44492,64985,68.5
"경상북도","80~84세",86044,30185,55859,54,85955,30160,55795,54.1
"경상북도","85세이상",63325,16549,46776,35.4,63283,16542,46741,35.4
"경상북도","85~89세",45238,12950,32288,40.1,45210,12945,32265,40.1
"경상북도","90~94세",14643,3046,11597,26.3,14631,3044,11587,26.3
"경상북도","95~99세",3051,510,2541,20.1,3049,510,2539,20.1
"경상북도","100세이상",393,43,350,12.3,393,43,350,12.3
"경상북도","15세미만",296691,153642,143049,107.4,294670,152621,142049,107.4
"경상북도","15~64세",1790412,950441,839971,113.2,1719310,907363,811947,111.8
"경상북도","65세이상",557654,234740,322914,72.7,556230,234154,322076,72.7
"경상북도","평균연령",45.7,43.9,47.7,-,46,44.2,47.9,-
"경상북도","중위연령",47.9,45.8,50,-,48.5,46.5,50.5,-
"경상남도","합계",3333056,1692212,1640844,103.1,3236387,1629100,1607287,101.4
"경상남도","0~4세",112320,57677,54643,105.6,110979,56993,53986,105.6
"경상남도","5~9세",158251,81482,76769,106.1,157227,80961,76266,106.2
"경상남도","10~14세",157784,81681,76103,107.3,157121,81353,75768,107.4
"경상남도","15~19세",155935,83440,72495,115.1,154959,82920,72039,115.1
"경상남도","20~24세",188811,108384,80427,134.8,179537,102593,76944,133.3
"경상남도","25~29세",194483,110005,84478,130.2,176865,97906,78959,124
"경상남도","30~34세",187590,103442,84148,122.9,167446,89070,78376,113.6
"경상남도","35~39세",239226,126641,112585,112.5,223838,115645,108193,106.9
"경상남도","40~44세",253786,132265,121521,108.8,244335,125853,118482,106.2
"경상남도","45~49세",282901,145662,137239,106.1,275952,141382,134570,105.1
"경상남도","50~54세",293790,149729,144061,103.9,288390,146742,141648,103.6
"경상남도","55~59세",280683,142317,138366,102.9,276624,140255,136369,102.8
"경상남도","60~64세",262593,131550,131043,100.4,260218,130350,129868,100.4
"경상남도","65~69세",186541,90816,95725,94.9,185423,90311,95112,95
"경상남도","70~74세",134159,63035,71124,88.6,133673,62823,70850,88.7
"경상남도","75~79세",106834,43212,63622,67.9,106619,43141,63478,68
"경상남도","80~84세",79630,26954,52676,51.2,79504,26904,52600,51.1
"경상남도","85세이상",57739,13920,43819,31.8,57677,13898,43779,31.7
"경상남도","85~89세",41492,10873,30619,35.5,41452,10860,30592,35.5
"경상남도","90~94세",13406,2619,10787,24.3,13390,2613,10777,24.2
"경상남도","95~99세",2551,383,2168,17.7,2546,381,2165,17.6
"경상남도","100세이상",290,45,245,18.4,289,44,245,18
"경상남도","15세미만",428355,220840,207515,106.4,425327,219307,206020,106.4
"경상남도","15~64세",2339798,1233435,1106363,111.5,2248164,1172716,1075448,109
"경상남도","65세이상",564903,237937,326966,72.8,562896,237077,325819,72.8
"경상남도","평균연령",43.6,42,45.2,-,43.8,42.3,45.4,-
"경상남도","중위연령",45.4,43.5,47.2,-,45.9,44.2,47.5,-
"제주특별자치도","합계",670858,338173,332685,101.6,644027,323004,321023,100.6
"제주특별자치도","0~4세",25968,13329,12639,105.5,25247,12991,12256,106
"제주특별자치도","5~9세",35270,18115,17155,105.6,34747,17834,16913,105.4
"제주특별자치도","10~14세",34738,17985,16753,107.4,34386,17803,16583,107.4
"제주특별자치도","15~19세",33279,17612,15667,112.4,32883,17411,15472,112.5
"제주특별자치도","20~24세",39918,21750,18168,119.7,36772,19810,16962,116.8
"제주특별자치도","25~29세",43494,23432,20062,116.8,38934,20414,18520,110.2
"제주특별자치도","30~34세",38651,20055,18596,107.8,33811,17242,16569,104.1
"제주특별자치도","35~39세",49911,25400,24511,103.6,45994,23155,22839,101.4
"제주특별자치도","40~44세",52624,26917,25707,104.7,49813,25490,24323,104.8
"제주특별자치도","45~49세",59453,30777,28676,107.3,57595,29819,27776,107.4
"제주특별자치도","50~54세",57221,29764,27457,108.4,55950,29131,26819,108.6
"제주특별자치도","55~59세",51676,26510,25166,105.3,50719,26067,24652,105.7
"제주특별자치도","60~64세",45675,22926,22749,100.8,44965,22607,22358,101.1
"제주특별자치도","65~69세",31279,15177,16102,94.3,30856,14975,15881,94.3
"제주특별자치도","70~74세",24756,11584,13172,87.9,24555,11485,13070,87.9
"제주특별자치도","75~79세",19766,8589,11177,76.8,19682,8547,11135,76.8
"제주특별자치도","80~84세",14699,5375,9324,57.6,14662,5360,9302,57.6
"제주특별자치도","85세이상",12480,2876,9604,29.9,12456,2863,9593,29.8
"제주특별자치도","85~89세",8548,2327,6221,37.4,8530,2316,6214,37.3
"제주특별자치도","90~94세",2871,462,2409,19.2,2869,461,2408,19.1
"제주특별자치도","95~99세",907,77,830,9.3,904,77,827,9.3
"제주특별자치도","100세이상",154,10,144,6.9,153,9,144,6.3
"제주특별자치도","15세미만",95976,49429,46547,106.2,94380,48628,45752,106.3
"제주특별자치도","15~64세",471902,245143,226759,108.1,447436,231146,216290,106.9
"제주특별자치도","65세이상",102980,43601,59379,73.4,102211,43230,58981,73.3
"제주특별자치도","평균연령",42.1,40.8,43.4,-,42.3,41.1,43.6,-
"제주특별자치도","중위연령",43.2,42,44.4,-,43.9,42.9,45,-
